record_id,query_id,query_text,method,orig_rank,display_order,pano_id,image_path,image_file_name,source_score,source_prompt,best_yaw,lng,lat,num_views,num_views_above_thresh
Q01_CLIP_0207_9RBS,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,207,210,CPx5L9QQFSblbbDOXW93yQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\CPx5L9QQFSblbbDOXW93yQ_180.jpg,CPx5L9QQFSblbbDOXW93yQ_180.jpg,0.2163086,bench near the curb,180,9.13788803,45.4857419,4,1
Q01_CLIP_0118_ZCOT,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,118,211,BeyQK8kxexdLXaqBl_Uc8g,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\BeyQK8kxexdLXaqBl_Uc8g_270.jpg,BeyQK8kxexdLXaqBl_Uc8g_270.jpg,0.22033691,bench near the curb,270,9.179474349,45.43104653,4,1
Q01_CLIP_0056_8UT0,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,56,212,4X2LWYVFSFMi24wOzUSgcg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\4X2LWYVFSFMi24wOzUSgcg_090.jpg,4X2LWYVFSFMi24wOzUSgcg_090.jpg,0.22460938,bench near the curb,90,9.2553151,45.4360414,4,1
Q01_CLIP_0282_XA73,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,282,213,XGvnJRkrbcRciFSymB4v5w,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\XGvnJRkrbcRciFSymB4v5w_090.jpg,XGvnJRkrbcRciFSymB4v5w_090.jpg,0.21459961,bench near the curb,90,9.252552588,45.43233749,4,1
Q01_CLIP_0245_F8KR,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,245,214,xTrCGHc88u7D9eZPO3S7YQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\xTrCGHc88u7D9eZPO3S7YQ_000.jpg,xTrCGHc88u7D9eZPO3S7YQ_000.jpg,0.2154541,bench near the curb,0,9.2395422,45.4351078,4,1
Q01_CLIP_0005_HV3A,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,5,215,elqG5pwU4uxHCpETZgrbiQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\elqG5pwU4uxHCpETZgrbiQ_270.jpg,elqG5pwU4uxHCpETZgrbiQ_270.jpg,0.24255371,public bench,270,9.151721328,45.45156953,4,1
Q01_CLIP_0030_KXVF,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,30,216,o9--yIpcRTXfncE-bQmZ6A,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\o9--yIpcRTXfncE-bQmZ6A_090.jpg,o9--yIpcRTXfncE-bQmZ6A_090.jpg,0.2286377,street benches,90,9.1987291,45.466129,4,1
Q01_CLIP_0115_1SWJ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,115,217,pLNiomoR-KYwUzDXeP6Zew,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\pLNiomoR-KYwUzDXeP6Zew_270.jpg,pLNiomoR-KYwUzDXeP6Zew_270.jpg,0.22045898,benches along the street,270,9.229860454,45.48969009,4,1
Q01_CLIP_0285_OFWB,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,285,218,hNCdRlduvAwgQc7L3v3TfQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\hNCdRlduvAwgQc7L3v3TfQ_090.jpg,hNCdRlduvAwgQc7L3v3TfQ_090.jpg,0.21459961,street benches,90,9.198073362,45.51222163,4,1
Q01_CLIP_0072_R64D,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,72,219,p3_lJPa7ETBz0SyDJNC9Ag,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\p3_lJPa7ETBz0SyDJNC9Ag_090.jpg,p3_lJPa7ETBz0SyDJNC9Ag_090.jpg,0.2232666,bench near the curb,90,9.076263659,45.45243065,4,1
Q01_CLIP_0117_TEIY,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,117,220,N_1pwQB_hJ38ungk_UiEOw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\N_1pwQB_hJ38ungk_UiEOw_090.jpg,N_1pwQB_hJ38ungk_UiEOw_090.jpg,0.22045898,bench near the curb,90,9.076452172,45.45304678,4,1
Q01_CLIP_0276_LEMX,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,276,221,xX1x2vtaQptrt62uonViqQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\xX1x2vtaQptrt62uonViqQ_090.jpg,xX1x2vtaQptrt62uonViqQ_090.jpg,0.21472168,bench near the curb,90,9.1481841,45.5072879,4,1
Q01_CLIP_0192_T7PZ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,192,222,Pcgd5vls_XUehpl2PvTjMQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Pcgd5vls_XUehpl2PvTjMQ_180.jpg,Pcgd5vls_XUehpl2PvTjMQ_180.jpg,0.2166748,benches on the sidewalk,180,9.183692971,45.47297193,4,1
Q01_CLIP_0082_A0L7,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,82,223,fMuMQBRcLf6Bb5Td1dx2Aw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\fMuMQBRcLf6Bb5Td1dx2Aw_090.jpg,fMuMQBRcLf6Bb5Td1dx2Aw_090.jpg,0.22277832,street furniture benches,90,9.191747,45.4758723,4,1
Q01_CLIP_0022_OH9S,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,22,224,W0EJtIqNMaie2CyMzynybg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\W0EJtIqNMaie2CyMzynybg_270.jpg,W0EJtIqNMaie2CyMzynybg_270.jpg,0.23266602,street furniture benches,270,9.1700062,45.5172617,4,1
Q01_CLIP_0130_JCAT,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,130,225,IPVEjEyaSV10Vv55qznr5A,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\IPVEjEyaSV10Vv55qznr5A_270.jpg,IPVEjEyaSV10Vv55qznr5A_270.jpg,0.21960449,public bench,270,9.17638426,45.44554914,4,1
Q01_CLIP_0036_RTJ5,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,36,226,V649ozY0wgChPC6I7OATmA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\V649ozY0wgChPC6I7OATmA_270.jpg,V649ozY0wgChPC6I7OATmA_270.jpg,0.22790527,public bench,270,9.1793269,45.4672214,4,1
Q01_CLIP_0286_0HPM,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,286,227,sSLkONd3vuw63hji7T1Q0Q,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\sSLkONd3vuw63hji7T1Q0Q_090.jpg,sSLkONd3vuw63hji7T1Q0Q_090.jpg,0.21459961,public bench,90,9.199967323,45.51947001,4,1
Q01_CLIP_0137_LY8O,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,137,228,2VadfzTpgSOfVjhsmOZm5A,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\2VadfzTpgSOfVjhsmOZm5A_270.jpg,2VadfzTpgSOfVjhsmOZm5A_270.jpg,0.21923828,bench near the curb,270,9.1710804,45.4704131,4,1
Q01_CLIP_0075_PAC5,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,75,229,VpSAXTyT-cuRNTu99mekbw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\VpSAXTyT-cuRNTu99mekbw_270.jpg,VpSAXTyT-cuRNTu99mekbw_270.jpg,0.22314453,street benches,270,9.2111379,45.4767133,4,1
Q01_CLIP_0025_9T84,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,25,230,DmOINK5gyWwuA5-AsGNbqA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\DmOINK5gyWwuA5-AsGNbqA_090.jpg,DmOINK5gyWwuA5-AsGNbqA_090.jpg,0.23144531,benches on the sidewalk,90,9.206803321,45.47728026,4,1
Q01_CLIP_0161_9TZE,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,161,231,e0a9VuHziknYnyr8G-fvFg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\e0a9VuHziknYnyr8G-fvFg_270.jpg,e0a9VuHziknYnyr8G-fvFg_270.jpg,0.21777344,public seating on the sidewalk,270,9.2150964,45.4756995,4,1
Q01_CLIP_0126_WAOU,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,126,232,rjSsn8CX6B8W6TD4oNY-Fg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\rjSsn8CX6B8W6TD4oNY-Fg_090.jpg,rjSsn8CX6B8W6TD4oNY-Fg_090.jpg,0.21984863,benches on the sidewalk,90,9.125370109,45.49332525,4,1
Q01_CLIP_0195_96QE,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,195,233,64N_ddElW104iE6nYiv0hg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\64N_ddElW104iE6nYiv0hg_270.jpg,64N_ddElW104iE6nYiv0hg_270.jpg,0.21655273,street benches,270,9.194403032,45.47673688,4,1
Q01_CLIP_0215_0PDW,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,215,234,VV_5Dx2sIuG5qX-s10s72A,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\VV_5Dx2sIuG5qX-s10s72A_180.jpg,VV_5Dx2sIuG5qX-s10s72A_180.jpg,0.21606445,street benches,180,9.191335872,45.46530721,4,1
Q01_CLIP_0052_RHOC,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,52,235,GH0wbzXrMHsEqrz-8LI4Zg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\GH0wbzXrMHsEqrz-8LI4Zg_090.jpg,GH0wbzXrMHsEqrz-8LI4Zg_090.jpg,0.22485352,public seating on the sidewalk,90,9.200984353,45.47051064,4,1
Q01_CLIP_0210_XFQ8,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,210,236,cRPUn5tImrPFYqC10nn6qw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\cRPUn5tImrPFYqC10nn6qw_090.jpg,cRPUn5tImrPFYqC10nn6qw_090.jpg,0.21618652,bench near the curb,90,9.126420802,45.51866992,4,1
Q01_CLIP_0136_38DA,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,136,237,clOXPKIlItkuc0ysljmYAQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\clOXPKIlItkuc0ysljmYAQ_270.jpg,clOXPKIlItkuc0ysljmYAQ_270.jpg,0.21923828,public bench,270,9.203417469,45.51187678,4,1
Q01_CLIP_0018_LJH7,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,18,238,JR0OsazBSI3nYCOTGxrLjA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\JR0OsazBSI3nYCOTGxrLjA_090.jpg,JR0OsazBSI3nYCOTGxrLjA_090.jpg,0.23413086,benches,90,9.178027985,45.51864461,4,1
Q01_CLIP_0232_XLPU,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,232,239,bNny7gs2L41BW47uocWNug,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\bNny7gs2L41BW47uocWNug_090.jpg,bNny7gs2L41BW47uocWNug_090.jpg,0.21569824,benches along the street,90,9.2242077,45.4386638,4,1
Q01_CLIP_0202_RFTM,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,202,240,SmppA19vB3zWALMkzIy1ug,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\SmppA19vB3zWALMkzIy1ug_090.jpg,SmppA19vB3zWALMkzIy1ug_090.jpg,0.21643066,street furniture benches,90,9.178294012,45.51804432,4,1
Q01_CLIP_0149_H2M5,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,149,241,UzX2nSOeQeK-gNCd7QlCeQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\UzX2nSOeQeK-gNCd7QlCeQ_270.jpg,UzX2nSOeQeK-gNCd7QlCeQ_270.jpg,0.21838379,public bench,270,9.1906619,45.4670115,4,1
Q01_CLIP_0151_DZR1,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,151,242,-aufscEgGKl6W08RG-2X8w,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\-aufscEgGKl6W08RG-2X8w_090.jpg,-aufscEgGKl6W08RG-2X8w_090.jpg,0.21826172,bench near the curb,90,9.205212377,45.51466545,4,1
Q01_CLIP_0070_DTJV,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,70,243,7NOXJ6ZvlEaWv-f5OM-T7Q,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7NOXJ6ZvlEaWv-f5OM-T7Q_270.jpg,7NOXJ6ZvlEaWv-f5OM-T7Q_270.jpg,0.22338867,street benches,270,9.2000595,45.4648334,4,1
Q01_CLIP_0060_6IVW,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,60,244,5q1_qHGiWP0glAki_2oTRA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\5q1_qHGiWP0glAki_2oTRA_090.jpg,5q1_qHGiWP0glAki_2oTRA_090.jpg,0.22436523,public bench,90,9.1205082,45.4943506,4,1
Q01_CLIP_0079_ID25,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,79,245,HUUXmUbWDRw0J_pmLV7lBg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\HUUXmUbWDRw0J_pmLV7lBg_090.jpg,HUUXmUbWDRw0J_pmLV7lBg_090.jpg,0.22290039,bench near the curb,90,9.2520305,45.4885341,4,1
Q01_CLIP_0055_UZFK,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,55,246,9Nm1AVGzXunh-l8msLPkqg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\9Nm1AVGzXunh-l8msLPkqg_180.jpg,9Nm1AVGzXunh-l8msLPkqg_180.jpg,0.22460938,bench near the curb,180,9.195974,45.480349,4,1
Q01_CLIP_0131_9MX2,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,131,247,90L9lMBYvod2Jyy0JwajjQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\90L9lMBYvod2Jyy0JwajjQ_090.jpg,90L9lMBYvod2Jyy0JwajjQ_090.jpg,0.21960449,public bench,90,9.1707651,45.4594075,4,1
Q01_CLIP_0044_R23G,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,44,248,ayuSdPRUFdv9P0fpw0ZiiQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ayuSdPRUFdv9P0fpw0ZiiQ_090.jpg,ayuSdPRUFdv9P0fpw0ZiiQ_090.jpg,0.22607422,bench near the curb,90,9.13288374,45.49404315,4,1
Q01_CLIP_0284_MA5U,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,284,249,KpuXfSxVk-ODbQhnwJ1zQA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\KpuXfSxVk-ODbQhnwJ1zQA_270.jpg,KpuXfSxVk-ODbQhnwJ1zQA_270.jpg,0.21459961,benches on the sidewalk,270,9.181382058,45.4754071,4,1
Q01_CLIP_0273_NF7C,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,273,250,HoooEnRWtYrIfNO3plsZfQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\HoooEnRWtYrIfNO3plsZfQ_270.jpg,HoooEnRWtYrIfNO3plsZfQ_270.jpg,0.21484375,street benches,270,9.2001341,45.4658684,4,1
Q01_CLIP_0051_874F,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,51,251,ZyB3sV641eLfj0HtGjYy_Q,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ZyB3sV641eLfj0HtGjYy_Q_090.jpg,ZyB3sV641eLfj0HtGjYy_Q_090.jpg,0.22485352,bench near the curb,90,9.211024633,45.52456184,4,1
Q01_CLIP_0047_OM5I,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,47,252,Nl1gma62829sdaw1TD82Kw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Nl1gma62829sdaw1TD82Kw_090.jpg,Nl1gma62829sdaw1TD82Kw_090.jpg,0.22521973,benches along the street,90,9.175164,45.5098923,4,1
Q01_CLIP_0179_7SRC,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,179,253,ILOfBxyvnQwNKRmF_Iz9hg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ILOfBxyvnQwNKRmF_Iz9hg_090.jpg,ILOfBxyvnQwNKRmF_Iz9hg_090.jpg,0.21691895,benches on the sidewalk,90,9.213127409,45.51885628,4,1
Q01_CLIP_0064_CQ99,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,64,254,g9v0gstpn0i6QpTtbS7jyg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\g9v0gstpn0i6QpTtbS7jyg_270.jpg,g9v0gstpn0i6QpTtbS7jyg_270.jpg,0.22399902,benches on the sidewalk,270,9.159474058,45.48772914,4,1
Q01_CLIP_0256_HH5L,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,256,255,C9lzsuAVl_SmUG6Bv3hgBw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\C9lzsuAVl_SmUG6Bv3hgBw_270.jpg,C9lzsuAVl_SmUG6Bv3hgBw_270.jpg,0.21533203,bench near the curb,270,9.154470848,45.45184781,4,1
Q01_CLIP_0024_2PCN,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,24,256,49FBWxgTXO7XOvIBUrRJjA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\49FBWxgTXO7XOvIBUrRJjA_090.jpg,49FBWxgTXO7XOvIBUrRJjA_090.jpg,0.23242188,bench near the curb,90,9.210807803,45.52453095,4,1
Q01_CLIP_0003_PBHS,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,3,257,jrce2IWihlk-T4v73xSvGQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\jrce2IWihlk-T4v73xSvGQ_270.jpg,jrce2IWihlk-T4v73xSvGQ_270.jpg,0.24511719,public bench,270,9.1267941,45.4749219,4,1
Q01_CLIP_0037_PHT0,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,37,258,EpcQkZy2WNGXJCsqUuvpMA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\EpcQkZy2WNGXJCsqUuvpMA_090.jpg,EpcQkZy2WNGXJCsqUuvpMA_090.jpg,0.22717285,bench near the curb,90,9.229284,45.459755,4,1
Q01_CLIP_0176_X63C,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,176,259,mW2RT0taMBAJVWru-G-tsA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\mW2RT0taMBAJVWru-G-tsA_090.jpg,mW2RT0taMBAJVWru-G-tsA_090.jpg,0.21716309,bench near the curb,90,9.114962962,45.51548187,4,1
Q01_CLIP_0169_9KWV,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,169,260,_nrceSws8ZERyFR_ZfU45g,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\_nrceSws8ZERyFR_ZfU45g_090.jpg,_nrceSws8ZERyFR_ZfU45g_090.jpg,0.21740723,bench near the curb,90,9.189236535,45.43697738,4,1
Q01_CLIP_0194_FTTD,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,194,261,P89cxBFUh-kNRYy1O_oSRQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\P89cxBFUh-kNRYy1O_oSRQ_090.jpg,P89cxBFUh-kNRYy1O_oSRQ_090.jpg,0.2166748,a bench,90,9.139369797,45.48601282,4,1
Q01_CLIP_0154_URTP,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,154,262,It8ZwslkDe5KUVqZh-oDcg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\It8ZwslkDe5KUVqZh-oDcg_090.jpg,It8ZwslkDe5KUVqZh-oDcg_090.jpg,0.21813965,bench near the curb,90,9.258155376,45.43491151,4,1
Q01_CLIP_0279_XID4,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,279,263,PWN9OwvGvBgEWSUEkXg8Tg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\PWN9OwvGvBgEWSUEkXg8Tg_270.jpg,PWN9OwvGvBgEWSUEkXg8Tg_270.jpg,0.21472168,benches on the sidewalk,270,9.201891369,45.4892111,4,1
Q01_CLIP_0178_KEYZ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,178,264,ZQKl5HdLU9rAS33NfXiWig,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ZQKl5HdLU9rAS33NfXiWig_270.jpg,ZQKl5HdLU9rAS33NfXiWig_270.jpg,0.21704102,benches along the street,270,9.1638454,45.4610599,4,1
Q01_CLIP_0090_8JDP,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,90,265,g1weioRWFAdbpwIReaOlKg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\g1weioRWFAdbpwIReaOlKg_270.jpg,g1weioRWFAdbpwIReaOlKg_270.jpg,0.22241211,benches on the sidewalk,270,9.2397521,45.4371478,4,1
Q01_CLIP_0257_F6A4,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,257,266,ws99Imhfh69o8KqHefLYlQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ws99Imhfh69o8KqHefLYlQ_270.jpg,ws99Imhfh69o8KqHefLYlQ_270.jpg,0.21520996,bench near the curb,270,9.172233895,45.5316305,4,1
Q01_CLIP_0035_C11E,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,35,267,d6BaQkKHIR0MiwQdSKasEg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\d6BaQkKHIR0MiwQdSKasEg_090.jpg,d6BaQkKHIR0MiwQdSKasEg_090.jpg,0.22802734,public bench,90,9.260219422,45.50865141,4,1
Q01_CLIP_0109_G8SB,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,109,268,ZJKamie4JzuwdcuDzqyvCw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ZJKamie4JzuwdcuDzqyvCw_090.jpg,ZJKamie4JzuwdcuDzqyvCw_090.jpg,0.22131348,street furniture benches,90,9.2147903,45.4815417,4,1
Q01_CLIP_0159_KDGI,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,159,269,o_quvbyX_gQ_QCF8jEibwQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\o_quvbyX_gQ_QCF8jEibwQ_270.jpg,o_quvbyX_gQ_QCF8jEibwQ_270.jpg,0.21789551,bench near the curb,270,9.206433286,45.51683637,4,2
Q01_CLIP_0272_ODPX,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,272,270,OrEtF7HaNMiu2FGeEeaCxA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\OrEtF7HaNMiu2FGeEeaCxA_270.jpg,OrEtF7HaNMiu2FGeEeaCxA_270.jpg,0.21484375,bench near the curb,270,9.091793869,45.45566186,4,1
Q01_CLIP_0021_UJV6,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,21,271,y-nyd-0_0QGfSPtW_DyYAg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\y-nyd-0_0QGfSPtW_DyYAg_090.jpg,y-nyd-0_0QGfSPtW_DyYAg_090.jpg,0.23278809,bench near the curb,90,9.1027947,45.500564,4,1
Q01_CLIP_0140_E92M,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,140,272,xhdo02lZf08poh4ta1LDkQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\xhdo02lZf08poh4ta1LDkQ_090.jpg,xhdo02lZf08poh4ta1LDkQ_090.jpg,0.21887207,a bench,90,9.1417648,45.4431161,4,1
Q01_CLIP_0097_OKEP,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,97,273,junrLdSpLzz3Rf8ysiIwsA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\junrLdSpLzz3Rf8ysiIwsA_000.jpg,junrLdSpLzz3Rf8ysiIwsA_000.jpg,0.22180176,street benches,0,9.191756,45.4586137,4,1
Q01_CLIP_0135_GV0E,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,135,274,dF9kXDy3SqsVFRKQ9viyGQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\dF9kXDy3SqsVFRKQ9viyGQ_090.jpg,dF9kXDy3SqsVFRKQ9viyGQ_090.jpg,0.21936035,bench near the curb,90,9.132946037,45.49410995,4,1
Q01_CLIP_0198_TN7S,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,198,275,O4_us9ZiEUqQH1MqpOmsew,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\O4_us9ZiEUqQH1MqpOmsew_090.jpg,O4_us9ZiEUqQH1MqpOmsew_090.jpg,0.21655273,street benches,90,9.1842423,45.4658497,4,1
Q01_CLIP_0239_82N2,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,239,276,a0Cr-2MbZ3bC9ZKNE0u1qA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\a0Cr-2MbZ3bC9ZKNE0u1qA_090.jpg,a0Cr-2MbZ3bC9ZKNE0u1qA_090.jpg,0.21557617,bench near the curb,90,9.183964,45.5136672,4,1
Q01_CLIP_0213_Z15B,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,213,277,enmLsKdevmKp0o0DpFE-AA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\enmLsKdevmKp0o0DpFE-AA_090.jpg,enmLsKdevmKp0o0DpFE-AA_090.jpg,0.21606445,bench near the curb,90,9.204738256,45.50377836,4,1
Q01_CLIP_0248_0FOD,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,248,278,Ai4Z3pXk1Li7Fhr5huYoUA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Ai4Z3pXk1Li7Fhr5huYoUA_090.jpg,Ai4Z3pXk1Li7Fhr5huYoUA_090.jpg,0.2154541,bench near the curb,90,9.21092721,45.42506204,4,1
Q01_CLIP_0006_3ZMF,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,6,279,6jMgDoUo0OX-_1WJ0481hw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\6jMgDoUo0OX-_1WJ0481hw_090.jpg,6jMgDoUo0OX-_1WJ0481hw_090.jpg,0.24230957,bench near the curb,90,9.1758567,45.5206498,4,1
